clusterId,state,clusterName,zone,pincode,placeName
803,Madhya Pradesh,485,Satna,485775,Sonsura Kothar
803,Madhya Pradesh,485,Satna,485115,Teondhari
803,Madhya Pradesh,485,Satna,485772,Sarlanagar
803,Madhya Pradesh,485,Satna,485447,Usrar
803,Madhya Pradesh,485,Satna,485773,Semara
803,Madhya Pradesh,485,Satna,485446,Surdaha
803,Madhya Pradesh,485,Satna,485551,Semari
803,Madhya Pradesh,485,Satna,485881,Sulkhama
803,Madhya Pradesh,485,Satna,485331,Singhpur
803,Madhya Pradesh,485,Satna,485334,Nawagaon
803,Madhya Pradesh,485,Satna,485441,Sohawal
803,Madhya Pradesh,485,Satna,485005,Satna Kanwarnagar
803,Madhya Pradesh,485,Satna,485001,Satna Tikuria tola
803,Madhya Pradesh,485,Satna,485111,Sijehata
803,Madhya Pradesh,485,Satna,485221,Nayagaon
803,Madhya Pradesh,485,Satna,485666,Raipur
803,Madhya Pradesh,485,Satna,485113,Sarain
803,Madhya Pradesh,485,Satna,485114,Satna Siding
803,Madhya Pradesh,485,Satna,485774,Narwarkala
803,Madhya Pradesh,485,Satna,485778,Tala
803,Madhya Pradesh,485,Satna,485661,Unchehara
803,Madhya Pradesh,485,Satna,485112,Ramasthan
803,Madhya Pradesh,485,Satna,485771,Tighrakala
803,Madhya Pradesh,485,Satna,485336,Pilikothi
804,Madhya Pradesh,486,Rewa,486003,Sonaura
804,Madhya Pradesh,486,Rewa,486556,Panwar
804,Madhya Pradesh,486,Rewa,486115,Tikuri Unmulan
804,Madhya Pradesh,486,Rewa,486550,Tikar
804,Madhya Pradesh,486,Rewa,486001,Umari
804,Madhya Pradesh,486,Rewa,486446,Sukwar
804,Madhya Pradesh,486,Rewa,486223,Unchi Auni
804,Madhya Pradesh,486,Rewa,486445,Tighara
804,Madhya Pradesh,486,Rewa,486117,Sonversa
804,Madhya Pradesh,486,Rewa,486226,Umari Govindpur
804,Madhya Pradesh,486,Rewa,486553,Rithi
804,Madhya Pradesh,486,Rewa,486440,Sathini
804,Madhya Pradesh,486,Rewa,486331,Vasigada
804,Madhya Pradesh,486,Rewa,486441,Tilkhan
804,Madhya Pradesh,486,Rewa,486114,Sursa
804,Madhya Pradesh,486,Rewa,486447,Purauna
804,Madhya Pradesh,486,Rewa,486123,Ulahikhurd
804,Madhya Pradesh,486,Rewa,486340,Shivrajpur
804,Madhya Pradesh,486,Rewa,486341,Naudhiya
804,Madhya Pradesh,486,Rewa,486450,Paipakhara
804,Madhya Pradesh,486,Rewa,486335,Piprahi
804,Madhya Pradesh,486,Rewa,486111,Teoni
804,Madhya Pradesh,486,Rewa,486333,Sitapur
804,Madhya Pradesh,486,Rewa,486338,Silpari
804,Madhya Pradesh,486,Rewa,486005,Rewa Bansagar coloney
805,Madhya Pradesh,486,Sidhi,486661,Upni
805,Madhya Pradesh,486,Sidhi,486670,Teekar
805,Madhya Pradesh,486,Sidhi,486775,Rampur Naikin
805,Madhya Pradesh,486,Sidhi,486776,Raiduaria
805,Madhya Pradesh,486,Sidhi,486887,Kachnimamla
805,Madhya Pradesh,486,Sidhi,486771,Ukarha
805,Madhya Pradesh,486,Sidhi,486882,Suda
805,Madhya Pradesh,486,Sidhi,486886,Waidhan
805,Madhya Pradesh,486,Sidhi,486669,Tikri
805,Madhya Pradesh,486,Sidhi,486666,Umaria
805,Madhya Pradesh,486,Sidhi,486881,Tingudi
805,Madhya Pradesh,486,Sidhi,486889,Singrauli R.s.
805,Madhya Pradesh,486,Sidhi,486888,Dudhichua Project
805,Madhya Pradesh,486,Sidhi,486892,Pipra
805,Madhya Pradesh,486,Sidhi,486890,Jayant Colliery
805,Madhya Pradesh,486,Sidhi,486884,Nigahi Project
806,Madhya Pradesh,487,Narsinghpur,487771,Sshavan
806,Madhya Pradesh,487,Narsinghpur,487225,Niwari
806,Madhya Pradesh,487,Narsinghpur,487551,Siregaon
806,Madhya Pradesh,487,Narsinghpur,487555,Sadhumar
806,Madhya Pradesh,487,Narsinghpur,487001,Umaria(chinki)
806,Madhya Pradesh,487,Narsinghpur,487118,Umria
806,Madhya Pradesh,487,Narsinghpur,487661,Sirsiri
806,Madhya Pradesh,487,Narsinghpur,487330,Suatala
806,Madhya Pradesh,487,Narsinghpur,487221,Shahpur
806,Madhya Pradesh,487,Narsinghpur,487334,Imliya(kendli)
806,Madhya Pradesh,487,Narsinghpur,487110,Usri
806,Madhya Pradesh,487,Narsinghpur,487337,Sagoni Tendukheda
806,Madhya Pradesh,487,Narsinghpur,487441,Sihora
806,Madhya Pradesh,487,Narsinghpur,487770,Tendukheda
806,Madhya Pradesh,487,Narsinghpur,487114,Themi
807,Madhya Pradesh,488,Panna,488442,Simariya
807,Madhya Pradesh,488,Panna,488001,Tarajharukuwa
807,Madhya Pradesh,488,Panna,488220,Subdua
807,Madhya Pradesh,488,Panna,488448,Sugraha
807,Madhya Pradesh,488,Panna,488441,Tai
807,Madhya Pradesh,488,Panna,488222,Nayagaon
807,Madhya Pradesh,488,Panna,488333,Syameradanda
807,Madhya Pradesh,488,Panna,488051,Palli
807,Madhya Pradesh,488,Panna,488058,Umari
807,Madhya Pradesh,488,Panna,488446,Tikariya
807,Madhya Pradesh,488,Panna,488101,Majhgaon
808,Manipur,795,Bishnupur,795134,Utlou
808,Manipur,795,Bishnupur,795126,Zouzangtek
808,Manipur,795,Bishnupur,795133,Wangoo Tera
808,Manipur,795,Bishnupur,795124,Tokpalamdan
809,Manipur,795,Chandel,795102,Zoupi
809,Manipur,795,Chandel,795131,Yangoulen
809,Manipur,795,Chandel,795127,Mittong
809,Manipur,795,Chandel,795135,Pallel
809,Manipur,795,Chandel,795101,Sugnu
810,Manipur,795,Churachandpur,795143,Tuabung
810,Manipur,795,Churachandpur,795128,Ukha
810,Manipur,795,Churachandpur,795139,Vokbual
810,Manipur,795,Churachandpur,795158,Chingkonpang
810,Manipur,795,Churachandpur,795117,Tuitengphai
810,Manipur,795,Churachandpur,795118,Saikul
811,Manipur,795,Imphal East,795005,Takhel
811,Manipur,795,Imphal East,795010,Yourbung
811,Manipur,795,Imphal East,795114,Yumnam Khunou
811,Manipur,795,Imphal East,795008,Uchekon
811,Manipur,795,Imphal East,795116,Latingkhal
811,Manipur,795,Imphal East,795003,Manipur University
811,Manipur,795,Imphal East,795136,Sekmai
811,Manipur,795,Imphal East,795140,Tulihal
812,Manipur,795,Imphal West,795002,Tendongyang (p)
812,Manipur,795,Imphal West,795132,Uchiwa Wangban
812,Manipur,795,Imphal West,795136,Potsangbam Khoirou
812,Manipur,795,Imphal West,795115,New Keiphundai
812,Manipur,795,Imphal West,795009,Yumnam Khunou
812,Manipur,795,Imphal West,795116,Tuitengmun
812,Manipur,795,Imphal West,795003,Ningombam
812,Manipur,795,Imphal West,795004,Tera Bazar
812,Manipur,795,Imphal West,795146,Ponlian
812,Manipur,795,Imphal West,795113,Yurembam
812,Manipur,795,Imphal West,795001,Soibam Leikai
812,Manipur,795,Imphal West,795140,Yarrow Meitram
813,Manipur,795,Senapati,795118,Zelengphai
813,Manipur,795,Senapati,795112,Thengjang
813,Manipur,795,Senapati,795122,Tokpa
813,Manipur,795,Senapati,795104,Tungjoy
813,Manipur,795,Senapati,795129,Toribari
813,Manipur,795,Senapati,795107,Thingsat
813,Manipur,795,Senapati,795007,Yangkhullen
813,Manipur,795,Senapati,795015,Purul
813,Manipur,795,Senapati,795150,Pudunamei
813,Manipur,795,Senapati,795106,Tumuyan Khullen
813,Manipur,795,Senapati,795125,Tamei
814,Manipur,795,Tamenglong,795141,Wairengba
814,Manipur,795,Tamenglong,795125,Upper Selsi (t/c/d)
814,Manipur,795,Tamenglong,795159,Thingra
814,Manipur,795,Tamenglong,795147,Sibilong
815,Manipur,795,Thoubal,795135,Thamnapokpi
815,Manipur,795,Thoubal,795149,Yambem Laxmi bazar
815,Manipur,795,Thoubal,795130,Urup
815,Manipur,795,Thoubal,795103,Wangoo Laipham
815,Manipur,795,Thoubal,795138,Wangbal
815,Manipur,795,Thoubal,795101,Shahumphai
815,Manipur,795,Thoubal,795148,Wangjing
815,Manipur,795,Thoubal,795132,Mayang Imphal
816,Manipur,795,Ukhrul,795145,Yangangpokpi
816,Manipur,795,Ukhrul,795142,Ukhrul
816,Manipur,795,Ukhrul,795144,Thiwa
817,Meghalaya,793,East Khasi hills,793011,Nongmynsong
817,Meghalaya,793,East Khasi hills,793106,Trangpleng
817,Meghalaya,793,East Khasi hills,793107,Bholaganj Bazar
817,Meghalaya,793,East Khasi hills,793004,Rilbong
817,Meghalaya,793,East Khasi hills,793111,Tynrong
817,Meghalaya,793,East Khasi hills,793108,Wahlong
817,Meghalaya,793,East Khasi hills,793112,Shella
817,Meghalaya,793,East Khasi hills,793109,Wahkdait
817,Meghalaya,793,East Khasi hills,793005,Upper Shillong
817,Meghalaya,793,East Khasi hills,793012,Tynring
817,Meghalaya,793,East Khasi hills,793007,Happy Valley
817,Meghalaya,793,East Khasi hills,793002,Jaiaw
817,Meghalaya,793,East Khasi hills,793110,Wahshiarkhmut
817,Meghalaya,793,East Khasi hills,793015,Umsning
817,Meghalaya,793,East Khasi hills,793021,Puriang
817,Meghalaya,793,East Khasi hills,793022,Nehu
817,Meghalaya,793,East Khasi hills,793010,Pomlakrai
817,Meghalaya,793,East Khasi hills,793003,Laitumkhrah
817,Meghalaya,793,East Khasi hills,793113,Tynger
817,Meghalaya,793,East Khasi hills,793121,Weiloi
817,Meghalaya,793,East Khasi hills,793016,Mawiong
817,Meghalaya,793,East Khasi hills,793009,Nonglyer
817,Meghalaya,793,East Khasi hills,793017,Mawlai
817,Meghalaya,793,East Khasi hills,793008,Phudmawri
817,Meghalaya,793,East Khasi hills,793001,Shillong.
817,Meghalaya,793,East Khasi hills,793018,Neigrihms
817,Meghalaya,793,East Khasi hills,793014,Nongthymmai
817,Meghalaya,793,East Khasi hills,793006,Umkdait
817,Meghalaya,793,East Khasi hills,793104,Sumer
818,Meghalaya,793,Jaintia Hills,793150,Yooksi
818,Meghalaya,793,Jaintia Hills,793109,Syndai
818,Meghalaya,793,Jaintia Hills,793160,Wapung
818,Meghalaya,793,Jaintia Hills,793200,Umkiang
818,Meghalaya,793,Jaintia Hills,793151,Wahiajer
819,Meghalaya,793,Ri Bhoi,793104,Barua Basti
819,Meghalaya,793,Ri Bhoi,793103,Umroi
819,Meghalaya,793,Ri Bhoi,793101,Tamul Kuchi gaon
819,Meghalaya,793,Ri Bhoi,793102,Umshakhon Mathon
819,Meghalaya,793,Ri Bhoi,793105,Umsohlait
819,Meghalaya,793,Ri Bhoi,793122,Ucc
819,Meghalaya,793,Ri Bhoi,793123,Umsaw
820,Meghalaya,793,West Khasi hills,793106,Umpung
820,Meghalaya,793,West Khasi hills,793119,Wahkaji
820,Meghalaya,793,West Khasi hills,793120,Umthlong
820,Meghalaya,793,West Khasi hills,793114,Umjarain
820,Meghalaya,793,West Khasi hills,793121,Mawtiehbah
821,Meghalaya,794,East Garo hills,794111,Williamnagar
821,Meghalaya,794,East Garo hills,794110,Wagachi
821,Meghalaya,794,East Garo hills,794108,Thapa
821,Meghalaya,794,East Garo hills,794107,Jadigitim
822,Meghalaya,794,South Garo hills,794102,Siju
822,Meghalaya,794,South Garo hills,794114,Warimagiri
823,Meghalaya,794,West Garo hills,794002,Rongram
823,Meghalaya,794,West Garo hills,794115,Zigzak
823,Meghalaya,794,West Garo hills,794101,Dakopgiri
823,Meghalaya,794,West Garo hills,794106,Nogorpara
823,Meghalaya,794,West Garo hills,794103,Silkhigiri
823,Meghalaya,794,West Garo hills,794104,Shyamnagar
823,Meghalaya,794,West Garo hills,794109,Tikrikilla
823,Meghalaya,794,West Garo hills,794005,Shankinigiri
823,Meghalaya,794,West Garo hills,794105,Zekabari
823,Meghalaya,794,West Garo hills,794112,Mendipathar
823,Meghalaya,794,West Garo hills,794107,Nangwalbibra
823,Meghalaya,794,West Garo hills,794108,Resubelpara
823,Meghalaya,794,West Garo hills,794001,Tura
824,Mizoram,796,Aizawl,796190,Thiak
824,Mizoram,796,Aizawl,796261,Zawngin
824,Mizoram,796,Aizawl,796001,Dawrpui
824,Mizoram,796,Aizawl,796007,Tuithiang
824,Mizoram,796,Aizawl,796161,Tlungvel
824,Mizoram,796,Aizawl,796014,Zanlawn
824,Mizoram,796,Aizawl,796471,Zawlnuam
824,Mizoram,796,Aizawl,796581,Bualpui H
824,Mizoram,796,Aizawl,796005,Thingdawlmelriat
824,Mizoram,796,Aizawl,796012,Ramhlun
824,Mizoram,796,Aizawl,796009,Vaivakawn
824,Mizoram,796,Aizawl,796017,Zuangtui
824,Mizoram,796,Aizawl,796111,Zohmun
824,Mizoram,796,Aizawl,796025,Durtlang
824,Mizoram,796,Aizawl,796410,Lengpui Airport
824,Mizoram,796,Aizawl,796230,Sialsuk
824,Mizoram,796,Aizawl,796036,Sihphir
824,Mizoram,796,Aizawl,796015,Tlangnuam
825,Mizoram,796,Champhai,796320,Vaphai
825,Mizoram,796,Champhai,796310,Vangtlang
825,Mizoram,796,Champhai,796321,Zote 'e'
825,Mizoram,796,Champhai,796290,Vaikhawtlang
826,Mizoram,796,Kolasib,796081,Vengthar
826,Mizoram,796,Kolasib,796091,Phaisen
826,Mizoram,796,Kolasib,796070,Mualvum
826,Mizoram,796,Kolasib,796101,Vairengte
826,Mizoram,796,Kolasib,796075,Thingdawl
827,Mizoram,796,Lawngtlai,796891,Vathuampui
827,Mizoram,796,Lawngtlai,796810,Sangau
828,Mizoram,796,Lunglei,796571,Tuipui 'd'
828,Mizoram,796,Lunglei,796770,Udalthana
828,Mizoram,796,Lunglei,796730,Zawlpui
828,Mizoram,796,Lunglei,796701,Zohnuai
828,Mizoram,796,Lunglei,796710,Sesawm
828,Mizoram,796,Lunglei,796751,Zodin
828,Mizoram,796,Lunglei,796691,Zotlang
828,Mizoram,796,Lunglei,796772,Kamalanagar
828,Mizoram,796,Lunglei,796581,Thingsai
829,Mizoram,796,Mammit,796501,S.Sabual
829,Mizoram,796,Mammit,796431,Tuipuibari
829,Mizoram,796,Mammit,796441,Tuidam
829,Mizoram,796,Mammit,796410,Sairang
830,Mizoram,796,Saiha,796901,Vawmbuk
830,Mizoram,796,Saiha,796911,Zawngling
831,Mizoram,796,Serchhip,796370,Tlangpui
831,Mizoram,796,Serchhip,796181,Zote 's'
832,Nagaland,797,Dimapur,797106,Sirhima
832,Nagaland,797,Dimapur,797115,Sukhovi
832,Nagaland,797,Dimapur,797103,Tenyiphe
832,Nagaland,797,Dimapur,797117,Zeliangrong
832,Nagaland,797,Dimapur,797112,Yampha
832,Nagaland,797,Dimapur,797116,Vihokhu
832,Nagaland,797,Dimapur,797113,Nst Colony
833,Nagaland,797,Kohima,797109,Zephenyu
833,Nagaland,797,Kohima,797105,Zhadima
833,Nagaland,797,Kohima,797003,Rusoma
833,Nagaland,797,Kohima,797005,Zubza
833,Nagaland,797,Kohima,797002,Poilwa
833,Nagaland,797,Kohima,797001,Monkhola
833,Nagaland,797,Kohima,797004,Thizama
834,Nagaland,797,Peren,797110,Zalukie
834,Nagaland,797,Peren,797101,Tening
835,Nagaland,797,Phek,797114,Wazhiho
835,Nagaland,797,Phek,797104,Yaribami
835,Nagaland,797,Phek,797102,Thechulumi
835,Nagaland,797,Phek,797108,Phek
835,Nagaland,797,Phek,797107,Zhamai
836,Nagaland,797,Wokha,797100,Yamhon
836,Nagaland,797,Wokha,797111,Yikhum
837,Nagaland,798,Kiphire,798611,Sitimi
838,Nagaland,798,Longleng,798625,Yongyak
839,Nagaland,798,Mokokchung,798601,V. k. town
839,Nagaland,798,Mokokchung,798604,Waromung
839,Nagaland,798,Mokokchung,798618,Wamaken
839,Nagaland,798,Mokokchung,798613,Yaongyimsen
839,Nagaland,798,Mokokchung,798614,Yisemyong
839,Nagaland,798,Mokokchung,798615,Sungratsu
839,Nagaland,798,Mokokchung,798617,Opangkong
839,Nagaland,798,Mokokchung,798623,Paper Nagar
840,Nagaland,798,Mon,798603,Ukha
840,Nagaland,798,Mon,798622,Wakching
840,Nagaland,798,Mon,798621,Waunching
840,Nagaland,798,Mon,798602,Zangkham
841,Nagaland,798,Tuensang,798616,Yangli
841,Nagaland,798,Tuensang,798612,Tuensang Village
841,Nagaland,798,Tuensang,798626,Sanglao
842,Nagaland,798,Zunhebotto,798620,Zunheboto
842,Nagaland,798,Zunhebotto,798619,Asukuto
843,Orissa,751,Khurda Khordha,751001,Orissa  assembly
843,Orissa,751,Khurda Khordha,751009,Udyan Marg
843,Orissa,751,Khurda Khordha,751022,Madhusudan Nagar
843,Orissa,751,Khurda Khordha,751020,Airport
843,Orissa,751,Khurda Khordha,751019,Sarakantara
843,Orissa,751,Khurda Khordha,751003,Suryanagar
843,Orissa,751,Khurda Khordha,751014,Bhubaneswar Court
843,Orissa,751,Khurda Khordha,751018,Badagarh Brit colony
843,Orissa,751,Khurda Khordha,751002,Sundarpada
843,Orissa,751,Khurda Khordha,751006,Station Bazar
843,Orissa,751,Khurda Khordha,751011,C R p lines
843,Orissa,751,Khurda Khordha,751016,Chandra Sekhar pur
843,Orissa,751,Khurda Khordha,751010,Rasulgarh
843,Orissa,751,Khurda Khordha,751015,I R c village
843,Orissa,751,Khurda Khordha,751024,Kalarahanga
843,Orissa,751,Khurda Khordha,751030,Khandagiri
843,Orissa,751,Khurda Khordha,751017,Osap Campus
843,Orissa,751,Khurda Khordha,751012,Nayapalli
843,Orissa,751,Khurda Khordha,751031,Patia Gds
843,Orissa,751,Khurda Khordha,751008,Rajbhawan
843,Orissa,751,Khurda Khordha,751013,Regional Research laboratory
843,Orissa,751,Khurda Khordha,751023,S.E rly.proj. complex
843,Orissa,751,Khurda Khordha,751007,V S s nagar
843,Orissa,751,Khurda Khordha,751021,Sailashree Vihar
843,Orissa,751,Khurda Khordha,751005,Sainik School
843,Orissa,751,Khurda Khordha,751004,Utkal University
844,Orissa,752,Cuttack,752120,Nuapalamhat
845,Orissa,752,Khurda Khordha,752103,Padmapur
845,Orissa,752,Khurda Khordha,752021,Tankol
845,Orissa,752,Khurda Khordha,752060,Haldiapada
845,Orissa,752,Khurda Khordha,752054,Tamando
845,Orissa,752,Khurda Khordha,752030,Singheswar
845,Orissa,752,Khurda Khordha,752031,Sanahantuad
845,Orissa,752,Khurda Khordha,752066,Tangisahi
845,Orissa,752,Khurda Khordha,752064,Sanapadar
845,Orissa,752,Khurda Khordha,752050,Turumal
845,Orissa,752,Khurda Khordha,752102,Turintira
845,Orissa,752,Khurda Khordha,752035,Panchugaon
845,Orissa,752,Khurda Khordha,752061,Thanapalli
845,Orissa,752,Khurda Khordha,752023,Tangi
845,Orissa,752,Khurda Khordha,752055,Tartua
845,Orissa,752,Khurda Khordha,752019,Raigurupur
845,Orissa,752,Khurda Khordha,752100,Sisilo
845,Orissa,752,Khurda Khordha,752101,Pahal
845,Orissa,752,Khurda Khordha,752056,Panabaraj
845,Orissa,752,Khurda Khordha,752034,Sunakhala
845,Orissa,752,Khurda Khordha,752027,Soran
845,Orissa,752,Khurda Khordha,752062,Routapada
845,Orissa,752,Khurda Khordha,752115,Bhatpatna
845,Orissa,752,Khurda Khordha,752020,Rameswar
845,Orissa,752,Khurda Khordha,752038,Siko
845,Orissa,752,Khurda Khordha,752018,Ramchandi
845,Orissa,752,Khurda Khordha,752022,Kaluparaghat
845,Orissa,752,Khurda Khordha,752028,Nachuni
845,Orissa,752,Khurda Khordha,752037,Naval Base chilika
845,Orissa,752,Khurda Khordha,752057,P N college
846,Orissa,752,Nayagarh,752093,Nuapada
846,Orissa,752,Nayagarh,752024,Kerandatangi
846,Orissa,752,Nayagarh,752078,Sidhamula
846,Orissa,752,Nayagarh,752025,Sinduria
846,Orissa,752,Nayagarh,752094,Malisar
846,Orissa,752,Nayagarh,752065,Surukabadi
846,Orissa,752,Nayagarh,752063,Tikiripada
846,Orissa,752,Nayagarh,752084,Tumandi
846,Orissa,752,Nayagarh,752068,Saradhapur
846,Orissa,752,Nayagarh,752082,Singarpalli
846,Orissa,752,Nayagarh,752077,Singhapada
846,Orissa,752,Nayagarh,752026,Taria
846,Orissa,752,Nayagarh,752085,Rasanga
846,Orissa,752,Nayagarh,752070,Padmadeipur
846,Orissa,752,Nayagarh,752089,Poda Sahi
846,Orissa,752,Nayagarh,752081,Sakeri
846,Orissa,752,Nayagarh,752080,Sikharpur
846,Orissa,752,Nayagarh,752092,Godipada
846,Orissa,752,Nayagarh,752091,Tendabadi
846,Orissa,752,Nayagarh,752090,Sunamuhin
846,Orissa,752,Nayagarh,752079,Notar
846,Orissa,752,Nayagarh,752083,Udayapur
846,Orissa,752,Nayagarh,752087,Harakrushnapur
846,Orissa,752,Nayagarh,752069,Nayagarh College
847,Orissa,752,Puri,752016,Sirpurusottampur
847,Orissa,752,Puri,752014,Sukal
847,Orissa,752,Puri,752109,Udaypur
847,Orissa,752,Puri,752012,Tadasaramahansapur
847,Orissa,752,Puri,752017,Tipuri
847,Orissa,752,Puri,752110,Tampalo
847,Orissa,752,Puri,752106,Villigram
847,Orissa,752,Puri,752120,Baharana
847,Orissa,752,Puri,752011,Satapada
847,Orissa,752,Puri,752001,Swargadwar
847,Orissa,752,Puri,752002,Talajanga
847,Orissa,752,Puri,752121,Siaro
847,Orissa,752,Puri,752030,Titip
847,Orissa,752,Puri,752105,Uchhupur
847,Orissa,752,Puri,752046,Teisipur
847,Orissa,752,Puri,752045,Parakena
847,Orissa,752,Puri,752111,Sarada
847,Orissa,752,Puri,752118,Kundheihat
847,Orissa,752,Puri,752104,Sompur
847,Orissa,752,Puri,752013,Rahadamalla
847,Orissa,752,Puri,752107,Suhagpur
847,Orissa,752,Puri,752114,Sunugoradi
847,Orissa,752,Puri,752108,Patasundarpur
847,Orissa,752,Puri,752113,Tulasipur
847,Orissa,752,Puri,752116,Mahalpada
847,Orissa,752,Puri,752033,Chilikanuapada
847,Orissa,752,Puri,752112,Dandamukundapur Gds
847,Orissa,752,Puri,752015,Trilochanpur
847,Orissa,752,Puri,752119,Risol
847,Orissa,752,Puri,752032,Parikud Gdsso
847,Orissa,752,Puri,752003,Srivihar
848,Orissa,753,Cuttack,753012,Khannagar
848,Orissa,753,Cuttack,753014,Avinab Bidanasi
848,Orissa,753,Cuttack,753001,Pattapole
848,Orissa,753,Cuttack,753005,Barabati Stadium
848,Orissa,753,Cuttack,753011,Uttampur
848,Orissa,753,Cuttack,753008,Tulasipur
848,Orissa,753,Cuttack,753002,Swaraj Ashram
848,Orissa,753,Cuttack,753006,C R r i
848,Orissa,753,Cuttack,753004,Nayabazar
848,Orissa,753,Cuttack,753003,Sikharpur
848,Orissa,753,Cuttack,753010,Rajendra Nagar
848,Orissa,753,Cuttack,753013,Sri Aurobinda marg
848,Orissa,753,Cuttack,753007,O S e
848,Orissa,753,Cuttack,753009,Telenga Bazar
848,Orissa,753,Cuttack,753051,Telengapentha
849,Orissa,754,Cuttack,754035,Nuapatna
849,Orissa,754,Cuttack,754030,Viruda
849,Orissa,754,Cuttack,754011,Adaspur
849,Orissa,754,Cuttack,754037,Sialia
849,Orissa,754,Cuttack,754028,Sankarpur
849,Orissa,754,Cuttack,754209,Tarat Sasan
849,Orissa,754,Cuttack,754032,Saradhapur
849,Orissa,754,Cuttack,754010,Uaradha
849,Orissa,754,Cuttack,754009,Rajib
849,Orissa,754,Cuttack,754029,Taradinga
849,Orissa,754,Cuttack,754131,Totapada
849,Orissa,754,Cuttack,754004,Pahanga
849,Orissa,754,Cuttack,754005,Raghunathpur
849,Orissa,754,Cuttack,754134,Uttarkul
849,Orissa,754,Cuttack,754221,Sungura
849,Orissa,754,Cuttack,754031,Singhanathpitha
849,Orissa,754,Cuttack,754018,Sailo Badbail
849,Orissa,754,Cuttack,754208,Sabalanga Kanipara
849,Orissa,754,Cuttack,754200,Tentol
849,Orissa,754,Cuttack,754022,Uchapada
849,Orissa,754,Cuttack,754001,Raipur Cuttack
849,Orissa,754,Cuttack,754008,Ragadi
849,Orissa,754,Cuttack,754006,Naraj
849,Orissa,754,Cuttack,754204,Rahania
849,Orissa,754,Cuttack,754112,Kalapada
849,Orissa,754,Cuttack,754293,Orikanta
849,Orissa,754,Cuttack,754290,Tilda
849,Orissa,754,Cuttack,754201,Rameswar
849,Orissa,754,Cuttack,754100,Sidheswarpur
849,Orissa,754,Cuttack,754025,Narpada
849,Orissa,754,Cuttack,754202,Sunakhandi
849,Orissa,754,Cuttack,754207,Sahaniajpur
849,Orissa,754,Cuttack,754003,Sailo Jharpada
849,Orissa,754,Cuttack,754206,Podamarai
849,Orissa,754,Cuttack,754027,Mancheswar
849,Orissa,754,Cuttack,754026,Daulatabad
849,Orissa,754,Cuttack,754007,Talabasta
849,Orissa,754,Cuttack,754105,Uttaran
849,Orissa,754,Cuttack,754159,Gadama
849,Orissa,754,Cuttack,754157,Godijanga
849,Orissa,754,Cuttack,754021,Salagaon
849,Orissa,754,Cuttack,754023,Kaitha
849,Orissa,754,Cuttack,754016,Kantapada
849,Orissa,754,Cuttack,754071,Kapaleswar
849,Orissa,754,Cuttack,754203,Kendupatna
849,Orissa,754,Cuttack,754282,Khandasahi
849,Orissa,754,Cuttack,754002,Sundargram
849,Orissa,754,Cuttack,754288,Lalitgiri
849,Orissa,754,Cuttack,754118,Sarichuan
849,Orissa,754,Cuttack,754130,Sompur
849,Orissa,754,Cuttack,754286,Sukleswar
850,Orissa,754,Jagatsinghapur,754119,Tentulibelari
850,Orissa,754,Jagatsinghapur,754102,Tarikund
850,Orissa,754,Jagatsinghapur,754132,Sirlonabagram
850,Orissa,754,Jagatsinghapur,754108,Tertang
850,Orissa,754,Jagatsinghapur,754107,Kundeswar
850,Orissa,754,Jagatsinghapur,754130,Praharajpur
850,Orissa,754,Jagatsinghapur,754103,Taradapada
850,Orissa,754,Jagatsinghapur,754162,Sudarsan
850,Orissa,754,Jagatsinghapur,754139,Kunjakothi
850,Orissa,754,Jagatsinghapur,754140,Rahama
850,Orissa,754,Jagatsinghapur,754138,Tulang
850,Orissa,754,Jagatsinghapur,754120,Atharbanki Rly colony
850,Orissa,754,Jagatsinghapur,754113,Tentoi
850,Orissa,754,Jagatsinghapur,754114,Saibirikantilo
850,Orissa,754,Jagatsinghapur,754106,Sidhal
850,Orissa,754,Jagatsinghapur,754141,Taladanda
850,Orissa,754,Jagatsinghapur,754142,Paradip
850,Orissa,754,Jagatsinghapur,754136,Tentulipada
850,Orissa,754,Jagatsinghapur,754111,Ukundara
850,Orissa,754,Jagatsinghapur,754135,Krishnanandapur
850,Orissa,754,Jagatsinghapur,754110,Titira
850,Orissa,754,Jagatsinghapur,754137,Tirtol
850,Orissa,754,Jagatsinghapur,754109,Nowgang
850,Orissa,754,Jagatsinghapur,754104,Sanra
850,Orissa,754,Jagatsinghapur,754133,Tarpur
850,Orissa,754,Jagatsinghapur,754160,Manijanga
850,Orissa,754,Jagatsinghapur,754145,Ppl Township
850,Orissa,754,Jagatsinghapur,754155,Sana Adhanga
850,Orissa,754,Jagatsinghapur,754143,Sector-21
851,Orissa,754,Jajapur,754205,Sipura
851,Orissa,754,Jajapur,754024,Sunguda
851,Orissa,754,Jajapur,754081,Badachana
851,Orissa,754,Jajapur,754023,Samsarpur
851,Orissa,754,Jajapur,754082,Salapada
851,Orissa,754,Jajapur,754292,Saudia
851,Orissa,754,Jajapur,754285,Kusupur
851,Orissa,754,Jajapur,754261,Ratnagiri
852,Orissa,754,Kendrapara,754220,Taras
852,Orissa,754,Kendrapara,754215,Singiri
852,Orissa,754,Kendrapara,754223,Raichand
852,Orissa,754,Kendrapara,754228,Pundalo
852,Orissa,754,Kendrapara,754212,Thauri
852,Orissa,754,Kendrapara,754214,Palli Raghunathpur
